Year,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kantucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
2020,0,0,0,0,0,2,4,0,2,1,1,0,0,0,2,0,1,1,10,0,0,0,6,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0
2020,1,0,0,0,0,3,4,0,2,1,1,0,0,0,2,0,1,1,16,0,0,0,9,0,1,1,0,0,1,0,3,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,2,0,1,0,0
2020,3,0,0,2,0,3,5,0,3,1,1,0,3,0,2,0,1,2,20,0,1,0,16,0,1,3,0,0,1,0,3,0,2,0,0,3,1,0,1,0,1,1,0,0,0,2,2,0,1,0,0
2020,4,0,0,2,0,5,8,0,3,1,1,0,4,0,5,0,2,2,34,0,1,0,24,0,5,3,1,0,1,0,5,1,6,0,0,6,1,0,1,0,3,1,0,0,0,2,3,0,1,0,0
2020,4,1,0,3,0,5,10,1,4,1,1,0,5,0,6,0,2,3,46,1,2,0,43,1,6,3,1,0,2,0,9,1,10,0,0,8,1,1,2,0,3,1,0,0,0,2,6,0,2,0,0
2020,5,1,0,3,0,6,12,2,6,3,2,0,6,0,9,1,2,3,65,1,3,0,63,1,8,4,1,0,2,0,11,1,18,0,1,11,2,1,3,0,3,1,2,0,0,2,6,0,2,0,0
2020,11,2,0,5,0,7,19,5,7,10,3,0,7,0,12,1,3,3,83,3,3,0,93,1,13,5,4,0,2,0,16,2,32,0,1,15,2,1,6,0,5,1,2,0,0,7,7,0,2,0,0
2020,14,2,0,6,0,10,21,6,8,14,3,0,9,0,17,1,3,3,119,3,3,0,112,1,14,8,5,0,4,0,20,2,39,0,1,22,3,2,8,0,8,1,2,0,0,8,9,0,2,0,0
2020,28,2,0,7,0,11,27,7,9,20,4,0,9,0,19,3,3,5,137,5,4,0,132,1,16,8,5,0,6,0,27,4,68,0,3,25,5,3,12,0,8,1,2,0,0,9,14,0,3,0,0
2020,32,2,0,8,0,19,33,10,11,25,4,0,9,0,23,3,4,5,153,7,4,0,197,2,20,9,5,0,10,0,44,5,95,0,3,30,7,3,16,0,9,1,3,0,0,10,14,0,4,0,0
2020,38,2,0,10,0,24,34,11,13,25,4,0,10,0,32,4,6,8,186,7,4,0,264,4,22,11,5,0,10,1,62,6,142,0,3,40,8,3,23,0,13,1,3,0,0,12,17,0,4,0,0
2020,44,2,0,12,0,31,36,12,18,38,4,0,10,0,38,6,7,9,240,9,5,0,336,5,26,12,6,0,10,1,82,7,183,1,3,55,15,4,35,0,15,1,6,0,0,12,22,0,4,0,0
2020,45,3,0,12,0,44,69,14,20,47,4,0,10,0,40,7,9,9,275,10,10,0,417,9,29,13,6,0,14,1,108,10,264,2,3,65,16,5,40,0,16,2,6,0,0,12,26,0,5,0,0
2020,53,4,0,14,0,47,85,14,23,56,4,0,13,0,44,9,10,11,310,10,11,0,478,10,35,15,6,0,15,1,140,11,381,3,3,81,17,5,48,0,18,2,7,0,0,13,27,0,5,0,0
2020,64,4,0,16,0,51,112,14,29,64,4,1,15,0,61,11,11,18,370,10,15,0,541,12,43,21,6,0,18,2,161,12,502,4,3,91,23,8,72,0,22,2,13,0,0,16,18,0,6,0,0
2020,67,4,0,16,0,69,132,15,46,79,4,1,19,0,80,11,14,20,412,12,18,0,617,17,51,28,6,0,26,2,199,12,645,6,3,102,30,10,78,0,26,2,13,0,1,17,18,0,8,0,0
2020,78,5,0,18,0,80,165,16,56,83,5,2,24,0,94,11,19,34,477,14,33,0,727,18,59,36,6,0,32,3,267,13,935,6,4,119,34,11,91,2,31,4,23,0,1,17,46,0,9,0,0
2020,80,5,0,18,0,96,189,19,60,103,5,3,25,0,118,22,21,34,512,16,36,0,845,22,67,44,6,0,38,3,355,16,1180,10,4,142,38,12,102,3,34,6,32,0,1,20,52,0,10,0,0
2020,93,5,0,21,0,110,206,23,72,126,6,3,27,0,136,25,23,40,582,17,42,0,959,24,76,52,6,0,43,3,539,17,1512,11,5,167,42,13,140,4,40,6,38,0,1,22,52,0,12,0,0
2020,93,6,0,24,0,126,277,32,85,154,6,4,27,0,151,26,25,44,652,19,54,0,1076,29,82,56,6,0,46,4,647,19,1929,17,7,193,46,13,159,8,44,6,47,0,1,23,54,0,13,0,0
2020,104,6,0,25,0,140,335,33,100,176,6,5,33,0,171,27,30,52,702,19,68,0,1280,30,93,80,7,0,46,5,847,20,2415,23,7,213,51,16,170,10,48,6,50,0,2,23,69,0,16,0,0
2020,114,6,0,27,0,150,380,35,144,198,6,5,39,0,208,27,38,66,755,19,92,0,1395,34,96,86,7,0,58,7,917,26,2963,30,8,231,67,18,241,12,51,6,65,0,2,23,60,0,18,0,0
2020,123,7,0,30,0,179,448,41,169,208,6,5,41,0,246,31,42,73,806,20,104,0,1488,39,98,94,7,0,60,9,1005,31,3716,37,9,247,79,19,313,14,63,6,72,1,2,23,109,0,20,0,1
2020,137,7,0,32,0,192,494,43,194,219,6,6,41,0,295,34,50,84,840,24,124,0,1603,50,111,105,7,0,80,9,1232,36,4535,42,9,253,80,21,344,17,67,6,83,1,4,24,121,0,26,0,1
2020,151,7,0,34,0,227,554,46,220,294,6,8,43,0,353,41,55,90,884,27,139,0,1767,57,122,116,8,0,82,9,1504,36,5335,50,9,274,88,22,435,25,72,6,95,2,5,24,130,0,26,0,2
2020,147,7,0,37,0,253,602,52,253,348,6,8,44,0,389,44,56,94,1013,29,172,0,1920,64,129,116,10,0,86,13,1700,44,6149,61,9,324,93,26,515,27,80,6,104,4,7,26,141,0,29,0,2
2020,160,7,0,37,0,274,671,61,295,370,6,9,45,0,405,44,63,98,1103,32,207,0,2092,70,140,136,10,0,111,18,1932,51,7185,74,9,361,96,27,525,30,82,7,107,5,7,27,149,0,31,0,2
2020,164,7,0,38,0,290,868,67,322,412,6,9,48,0,414,53,69,106,1156,34,236,0,2227,70,152,151,12,0,113,21,2183,53,8138,78,9,389,98,29,563,35,87,7,107,5,7,28,154,0,32,0,2
2020,186,7,0,39,1,308,971,67,370,425,6,9,51,0,458,60,76,115,1213,35,262,0,2307,79,159,164,12,2,114,22,2350,55,9166,86,10,418,109,33,746,43,97,7,114,7,8,29,195,1,33,0,2
2020,201,7,0,42,1,329,1036,72,418,432,6,9,54,0,511,64,80,124,1267,36,302,0,2389,87,169,170,14,2,130,23,2443,58,10162,86,13,451,123,38,833,49,107,7,123,7,8,34,208,3,34,0,2
2020,197,7,0,43,1,355,1086,82,445,438,6,9,54,0,554,74,84,131,1296,39,413,0,2466,94,183,184,14,2,137,23,2805,65,11159,91,13,471,131,44,940,56,109,7,135,11,13,34,238,6,37,0,6
2020,209,7,0,44,1,374,1127,89,460,479,6,9,54,0,599,75,86,140,1328,44,459,0,2698,111,193,194,14,3,142,23,3156,71,12116,116,14,509,136,48,1027,63,116,8,142,13,13,36,258,10,38,0,6
2020,213,7,0,45,1,389,1331,92,498,517,6,9,56,0,633,79,94,145,1405,47,494,0,2813,121,201,196,14,4,151,27,3518,78,12998,128,15,557,139,51,1150,73,119,9,146,21,13,36,277,11,40,2,7
2020,219,7,0,47,2,409,1423,100,570,569,6,10,56,0,652,83,101,149,1532,50,534,0,2977,134,209,201,14,5,155,32,3840,84,14001,140,15,610,140,52,1285,80,120,9,148,25,13,37,300,11,44,3,7
2020,228,7,0,48,3,421,1544,112,613,611,6,10,58,0,666,90,107,155,1599,50,548,0,3084,143,221,221,14,6,158,34,4070,93,14937,159,16,656,143,53,1366,87,124,10,151,30,17,39,325,12,47,4,7
2020,242,7,0,50,4,448,1639,120,667,661,6,12,60,0,731,96,111,172,1660,51,582,0,3273,160,227,236,15,6,163,37,4202,99,15669,175,17,690,164,55,1620,105,135,10,156,35,18,39,349,16,50,4,7
2020,262,7,0,51,4,484,1764,125,725,670,6,12,60,0,764,107,112,185,1703,51,652,0,3314,179,229,248,16,8,163,38,4377,104,16473,183,19,711,169,58,1720,118,140,11,159,46,18,42,375,19,50,5,7
2020,272,7,0,57,5,526,1862,137,747,682,6,12,63,0,811,112,117,194,1729,52,698,1,3406,200,239,267,16,8,187,41,4753,110,17141,187,19,728,179,64,1723,137,150,11,169,57,18,43,413,22,50,5,7
2020,289,7,0,59,5,557,1925,144,773,767,6,13,63,0,851,118,119,203,1740,53,748,2,3566,221,250,280,16,10,195,42,5063,112,17793,217,19,753,188,70,1786,150,157,11,172,65,19,45,436,24,50,7,7
2020,288,7,0,61,6,672,2012,152,822,810,6,14,64,0,897,127,120,208,1801,55,798,5,3670,244,261,282,16,12,203,42,5368,123,18412,242,19,799,194,72,1842,155,166,13,172,80,20,45,448,29,51,10,7
2020,290,7,0,64,11,670,2089,159,866,837,6,14,64,0,928,136,126,211,1845,56,875,9,3788,272,281,296,16,14,206,48,5617,131,19040,253,23,937,195,74,1871,171,174,17,179,98,21,46,458,32,51,16,7
2020,298,7,0,72,14,678,2168,168,926,871,6,16,64,0,932,148,127,216,1905,57,910,11,3866,286,291,324,16,15,206,51,5863,139,19647,270,24,975,197,75,1946,181,177,21,182,124,23,46,492,37,52,17,7
2020,315,7,0,76,17,705,2257,177,986,889,6,16,66,1,992,162,132,231,1970,57,945,15,4020,301,303,331,16,18,219,53,5938,151,20212,304,25,1002,207,78,2092,189,192,21,184,136,25,46,522,40,53,17,7
2020,343,7,1,80,19,734,2339,182,1045,897,6,16,67,1,1065,170,133,235,1993,61,1016,25,4049,319,310,341,16,18,225,60,6044,156,20759,309,25,1021,214,78,2392,202,232,21,190,159,27,48,552,42,54,20,7
2020,369,8,1,83,24,764,2436,187,1054,907,6,16,67,4,1114,175,136,240,2012,62,1078,35,4135,343,342,355,16,18,237,60,6442,162,21326,331,25,1038,222,83,2580,215,244,21,196,177,28,49,581,48,57,25,7
2020,383,8,2,87,28,775,2436,193,1073,981,6,16,67,5,1175,184,140,248,2064,62,1139,44,4179,371,374,373,16,19,243,60,6770,169,21804,353,31,1056,230,86,2671,226,256,24,200,195,32,50,616,54,58,33,7
2020,390,8,2,88,35,818,2556,202,1087,1022,6,16,67,6,1229,188,142,252,2115,63,1192,48,4250,395,396,378,16,21,254,60,7228,172,22267,366,31,1135,238,87,2794,233,267,29,205,228,34,52,660,68,59,37,7
2020,393,8,6,88,39,830,2633,213,1170,1086,6,17,67,9,1246,207,154,256,2167,64,1251,56,4343,419,409,387,16,22,257,66,7538,181,22777,385,33,1225,238,91,2843,239,275,31,210,249,35,52,684,75,62,50,7
2020,403,8,6,88,52,840,2718,221,1216,1121,6,17,69,12,1264,219,160,267,2208,64,1281,89,4393,428,421,408,16,24,262,72,7742,191,23287,405,35,1271,238,92,2880,251,283,31,211,265,39,52,713,83,64,60,7
2020,435,8,8,91,68,849,2797,224,1267,1153,6,17,69,16,1326,231,163,278,2227,65,1317,122,4526,455,430,429,16,24,266,81,7871,200,23616,428,35,1306,247,99,3206,266,296,34,216,288,41,52,713,95,65,73,7
2020,450,8,15,94,83,901,2874,225,1313,1161,6,17,69,21,1377,243,164,286,2267,65,1390,154,4551,485,435,449,16,28,276,84,7910,208,23841,436,36,1331,253,101,3360,279,305,34,225,320,41,53,769,97,67,83,7
2020,473,8,15,95,104,919,2932,237,1363,1168,6,17,72,26,1414,252,167,302,2286,66,1443,192,4584,508,457,481,16,28,286,86,8244,219,24035,454,38,1341,260,103,3599,296,316,34,237,365,41,53,812,110,68,94,7
2020,483,8,18,97,122,942,2967,247,1378,1228,6,17,73,37,1447,265,172,304,2308,69,1503,216,4674,534,465,492,16,33,293,86,8549,231,24576,477,40,1357,266,104,3724,320,320,39,238,395,45,53,827,123,68,107,7
2020,485,8,20,98,132,958,3008,260,1398,1277,6,17,73,50,1490,271,172,312,2347,69,1560,231,4714,558,480,502,16,38,301,92,8801,242,24788,497,40,1436,270,109,3793,341,330,39,240,428,45,53,839,130,69,116,7
2020,488,8,24,98,147,965,3041,271,1470,1309,6,17,73,71,1508,289,174,312,2381,70,1614,260,4787,578,493,512,16,42,306,111,8952,253,25028,521,42,1483,272,109,3819,355,331,43,241,461,46,53,850,152,71,131,7
2020,489,8,29,98,184,969,3125,286,1538,1332,6,17,74,84,1540,306,178,325,2417,70,1644,356,4825,591,510,528,16,46,306,114,9116,259,25956,537,42,1534,274,109,3846,370,346,44,242,487,46,53,891,179,72,141,7
2020,504,8,35,98,212,986,3219,290,1599,1378,6,17,77,107,1578,318,179,333,2448,71,1683,433,4880,614,521,548,16,50,312,121,9255,265,26206,554,43,1581,278,113,3924,388,355,44,248,503,49,53,927,193,72,145,8
2020,522,8,41,100,247,1009,3285,297,1668,1380,6,17,77,146,1619,336,181,334,2479,73,1756,503,4891,638,528,564,16,52,321,131,9310,270,26358,561,44,1610,278,115,4104,399,362,44,264,523,50,53,955,209,72,155,10
2020,529,8,53,102,282,1062,3339,304,1714,1383,6,17,77,165,1646,346,187,341,2491,73,1809,599,4915,672,554,579,16,54,331,133,9508,276,26584,571,45,1625,284,121,4298,418,371,44,271,552,50,53,977,221,73,172,10
2020,541,8,64,107,323,1091,3408,310,1720,1420,6,17,79,212,1691,351,189,343,2563,73,1866,686,5017,692,570,593,16,54,339,133,9702,283,26798,597,49,1657,285,124,4432,422,380,46,284,571,56,53,1002,226,74,184,11
2020,549,8,67,110,351,1150,3449,317,1734,1470,6,17,79,248,1741,355,189,346,2581,75,1911,756,5060,709,580,601,16,56,345,142,9946,294,27003,615,51,1720,288,127,4490,430,380,46,288,601,59,54,1009,250,74,197,12
2020,551,8,77,113,386,1192,3472,322,1778,1494,6,17,79,283,1751,367,190,346,2608,77,1957,844,5129,731,596,609,16,67,349,150,10138,302,27282,632,52,1781,288,127,4504,444,385,47,292,625,61,54,1014,272,74,205,12
2020,566,8,80,115,447,1215,3529,324,1826,1521,6,17,79,309,1765,400,193,354,2629,78,1992,957,5158,740,616,631,16,70,350,151,10249,308,27448,660,52,1836,288,130,4560,462,391,50,293,662,61,54,1041,293,74,212,12
2020,580,8,89,116,506,1224,3582,326,1874,1563,6,17,81,384,1824,414,197,369,2669,78,2023,1108,5223,757,625,643,17,72,364,159,10356,317,27617,671,53,1872,294,130,4675,468,399,50,296,676,66,54,1074,318,75,222,12
2020,583,8,97,117,548,1257,3637,332,1916,1573,6,17,82,464,1864,441,199,381,2683,79,2081,1245,5228,786,635,670,17,75,373,171,10435,320,27755,679,54,1956,299,134,4794,479,407,50,301,699,67,54,1099,344,75,231,12
2020,591,8,112,119,594,1299,3675,335,1963,1584,6,17,82,534,1913,446,200,393,2690,81,2123,1404,5240,818,652,680,17,77,378,172,10586,325,27953,684,54,1969,304,137,4887,489,416,50,309,738,68,54,1136,383,76,243,13
2020,610,8,117,120,632,1310,3693,344,1972,1624,6,17,82,607,1941,456,200,398,2690,84,2159,1560,5266,851,670,685,17,78,381,172,10747,329,28168,711,59,1987,307,137,5032,499,419,50,313,776,73,54,1159,409,78,247,14
2020,618,8,122,125,676,1324,3742,345,1996,1650,6,17,82,682,1964,460,200,399,2701,85,2207,1706,5334,861,693,689,17,81,387,182,10843,335,28302,721,60,2002,311,137,5121,506,425,54,315,828,76,54,1171,430,78,257,15
2020,630,8,131,132,725,1327,3769,356,2051,1672,6,17,82,727,1976,480,201,399,2722,89,2243,1809,5372,878,710,694,17,85,392,190,10985,344,28437,734,62,2044,311,137,5145,532,435,54,325,853,76,54,1208,456,79,262,15
2020,646,8,142,133,778,1332,3803,361,2095,1749,6,17,83,800,1984,496,204,403,2740,89,2277,1961,5406,890,723,698,17,91,394,199,11081,351,28540,754,63,2098,313,138,5159,538,440,59,332,875,77,54,1236,483,84,266,16
2020,653,8,152,133,885,1333,3826,366,2143,1779,6,17,83,878,2004,510,207,407,2766,89,2302,2182,5463,908,734,705,17,92,396,204,11133,356,28663,763,64,2131,318,140,5175,556,446,62,334,890,78,54,1281,498,84,274,16
2020,653,8,174,133,971,1352,3868,368,2189,1794,6,17,83,958,2030,525,209,420,2785,94,2333,2360,5491,942,739,715,17,95,396,208,11144,362,28802,771,64,2149,322,144,5290,579,466,62,339,914,80,55,1338,511,84,281,17
2020,653,8,181,136,1050,1393,3912,373,2232,1799,6,17,83,1081,2068,531,209,424,2791,95,2392,2556,5525,977,767,740,17,97,402,209,11191,367,28900,780,68,2155,326,145,5397,597,470,62,353,955,80,55,1358,525,84,300,17
2020,676,8,188,142,1146,1422,3944,375,2236,1820,6,17,83,1142,2110,537,209,434,2801,95,2428,2730,5562,1006,782,782,18,99,410,210,11339,375,29046,789,69,2206,329,147,5467,608,483,62,352,985,88,55,1370,552,84,308,17
2020,689,8,191,151,1176,1437,3964,386,2251,1867,6,17,83,1272,2125,558,211,441,2835,98,2466,2899,5579,1036,794,784,18,102,415,214,11401,383,29138,827,69,2258,334,147,5537,608,487,62,356,1016,90,55,1375,572,85,316,17
2020,692,8,213,152,1223,1443,3972,388,2258,1904,6,17,83,1302,2134,564,217,441,2870,98,2509,3003,5604,1050,803,786,18,106,417,223,11531,387,29241,859,74,2299,334,148,5555,634,494,64,360,1059,92,55,1392,588,86,327,17
2020,718,8,236,154,1316,1445,3989,390,2318,1942,6,17,83,1359,2142,574,227,445,2883,99,2532,3153,5854,1060,811,797,18,117,419,232,11634,392,29339,888,75,2339,334,148,5574,655,500,65,360,1086,93,55,1407,610,88,334,17
2020,729,8,257,154,1425,1458,4007,398,2363,1953,6,17,85,1479,2197,590,227,451,2912,99,2552,3405,5894,1082,817,801,18,122,420,238,11698,396,29438,903,75,2355,339,148,5670,677,501,65,361,1110,97,55,1428,629,88,339,17
2020,744,9,268,155,1548,1474,4038,398,2412,1973,6,17,85,1577,2207,597,230,458,2925,100,2597,3562,5898,1097,837,806,18,129,420,242,11721,400,29535,911,75,2370,341,148,5742,693,518,65,378,1137,97,55,1445,637,88,340,17
2020,755,9,275,161,1619,1494,4055,410,2446,2019,6,17,86,1696,2231,602,233,469,2936,100,2641,3716,5916,1126,847,816,18,129,429,245,11770,404,29612,923,75,2377,344,151,5862,711,525,65,386,1169,98,55,1453,661,88,353,17
2020,769,9,277,165,1692,1512,4071,413,2450,2057,6,17,87,1804,2258,606,234,476,2944,100,2668,3846,5946,1159,868,823,18,132,429,245,11880,410,29699,950,76,2404,345,151,5952,718,538,68,401,1205,101,55,1460,683,88,362,18
2020,773,10,277,171,1716,1524,4084,414,2459,2070,6,17,87,1884,2292,623,234,480,2957,100,2702,4004,5958,1181,868,823,18,136,436,256,11970,421,29766,971,77,2421,347,153,5986,720,545,69,405,1256,105,55,1472,696,88,374,18
2020,773,10,297,176,1800,1527,4097,414,2529,2092,6,17,88,1943,2303,629,237,481,2968,100,2740,4090,5985,1197,881,832,19,141,437,265,12049,426,29847,993,77,2457,348,153,5997,732,546,73,413,1300,106,55,1477,717,88,384,18
2020,774,10,308,177,1884,1527,4120,419,2565,2116,6,17,89,1992,2316,638,238,487,2987,100,2749,4212,5994,1208,889,854,19,148,438,273,12106,431,29918,1001,77,2490,348,154,6007,742,557,74,414,1330,107,55,1496,731,88,398,18
2020,785,10,320,179,1961,1543,4146,422,2606,2143,6,17,89,2132,2339,641,241,494,2996,101,2776,4420,6017,1228,891,861,19,149,442,278,12176,435,30011,1020,77,2508,353,157,6070,756,568,75,417,1356,112,55,1514,743,88,400,18
2020,790,10,330,182,2057,1553,4159,423,2659,2147,6,17,89,2221,2355,650,242,498,3004,101,2811,4552,6020,1267,895,873,20,150,445,283,12214,440,30066,1024,77,2554,355,159,6143,772,575,75,430,1362,113,55,1520,757,89,409,18
2020,810,10,353,188,2147,1573,4186,424,2687,2148,6,17,90,2361,2380,651,243,513,3014,102,2844,4702,6025,1280,915,884,20,153,449,286,12303,447,30123,1041,77,2557,357,159,6187,772,588,75,436,1405,113,55,1534,771,90,418,18
2020,822,10,362,197,2213,1583,4201,426,2699,2176,6,17,90,2464,2396,652,244,525,3018,102,2875,4840,6039,1305,938,890,20,155,460,286,12377,452,30183,1069,78,2573,359,161,6229,772,593,77,441,1443,113,55,1541,792,92,421,18
2020,838,10,362,208,2235,1595,4204,431,2711,2250,6,17,90,2576,2413,661,244,527,3042,102,2900,4979,6041,1314,943,890,20,160,462,294,12443,456,30239,1096,81,2597,359,163,6264,799,599,78,461,1480,117,55,1546,805,92,434,18
2020,839,10,395,214,2297,1598,4210,433,2764,2292,6,17,90,2632,2422,670,246,527,3062,102,2926,5108,6064,1329,943,895,20,168,463,301,12489,464,30309,1114,82,2611,359,164,6275,808,600,78,465,1498,117,55,1552,822,92,445,20
2020,841,10,426,224,2386,1599,4219,434,2800,2337,6,17,90,2673,2433,677,246,524,3069,102,2939,5141,6071,1335,943,903,21,170,464,308,12589,466,30376,1128,82,2633,359,164,6307,812,602,81,467,1522,120,55,1570,829,92,453,20
2020,864,10,450,225,2478,1605,4226,435,2847,2384,6,17,90,2843,2447,680,248,530,3084,102,2947,5315,6091,1344,943,924,21,177,466,315,12625,469,30431,1135,83,2667,363,169,6337,823,607,81,477,1533,121,55,1583,833,93,453,20
2020,891,10,517,227,2561,1617,4238,435,2876,2411,6,17,91,2977,2475,681,252,536,3104,102,2982,5482,6094,1357,978,963,21,177,467,318,12676,469,30511,1139,83,2697,364,169,6376,833,617,81,487,1536,121,56,1586,840,93,459,20
2020,896,10,532,237,2650,1631,4251,504,2924,2416,6,17,91,3139,2491,685,254,540,3105,103,2996,5592,6101,1376,989,973,21,178,473,320,12727,476,30565,1156,84,2700,366,171,6417,833,621,81,493,1552,124,56,1602,846,93,467,20
2020,907,10,536,240,2732,1638,4260,505,2930,2457,6,17,91,3262,2516,686,257,542,3117,103,3016,5705,6113,1393,1011,975,22,183,475,320,12769,480,30605,1185,86,2704,367,174,6446,833,639,83,504,1598,127,56,1607,863,93,481,20
2020,919,12,542,240,2769,1643,4263,507,2937,2492,6,17,92,3362,2536,687,258,542,3134,103,3030,5797,6118,1404,1016,975,22,187,479,326,12800,485,30645,1198,87,2735,368,175,6467,851,644,84,508,1618,128,56,1611,881,93,487,20
2020,919,12,562,249,2820,1647,4277,507,2992,2536,6,17,91,3426,2540,690,260,544,3152,104,3052,5862,6137,1412,1022,980,22,189,486,330,12835,489,30683,1209,87,2755,369,176,6472,865,653,87,516,1645,131,56,1620,903,93,496,20
2020,929,12,594,259,2902,1647,4287,507,3017,2565,6,17,91,3480,2553,694,261,549,3164,104,3066,5938,6138,1416,1035,993,22,193,487,331,12857,491,30722,1223,87,2772,369,180,6475,876,659,88,519,1676,139,56,1645,915,93,507,20
2020,950,12,624,264,3014,1651,4298,507,3060,2596,6,17,92,3617,2569,702,262,559,3190,105,3074,6066,6157,1425,1039,1001,22,193,490,337,12870,492,30767,1239,88,2788,371,182,6511,885,673,91,525,1683,139,56,1661,925,94,510,20
2020,972,12,651,265,3039,1665,4307,507,3103,2602,6,17,92,3815,2578,704,263,561,3190,105,3092,6148,6161,1432,1059,1006,22,196,492,339,12895,493,30816,1245,88,2804,372,183,6568,894,683,91,535,1695,139,56,1675,939,95,514,20
2020,985,12,679,270,3192,1667,4311,509,3143,2603,6,17,93,3945,2586,704,266,569,3199,105,3108,6228,6165,1441,1073,1019,22,196,494,339,12949,497,30839,1250,88,2807,375,187,6602,894,693,91,548,1732,143,56,1700,957,95,517,20
2020,1006,12,680,277,3254,1669,4316,509,3160,2607,6,17,94,4075,2595,706,269,575,3199,105,3129,6304,6197,1446,1082,1021,23,196,495,339,12995,500,30884,1276,89,2818,377,188,6625,894,694,91,558,1766,145,56,1724,972,95,539,20
2020,1007,13,686,279,3290,1673,4320,510,3172,2646,6,18,94,4149,2616,712,272,575,3221,105,3142,6372,6202,1452,1092,1023,23,199,498,343,14872,503,30934,1295,89,2863,384,188,6652,903,711,93,569,1793,149,56,1732,977,95,550,20
2020,1007,14,704,281,3322,1674,4322,512,3237,2658,6,18,94,4198,2619,717,276,577,3238,107,3157,6416,6216,1460,1103,1026,23,209,500,347,14914,511,30970,1305,89,2876,385,190,6655,906,716,97,577,1821,152,56,1740,991,95,569,20
2020,1007,14,747,286,3422,1676,4324,512,3280,2704,6,18,94,4257,2624,717,276,584,3255,109,3168,6473,6219,1470,1107,1037,23,217,500,357,14948,513,31001,1319,89,2903,385,192,6663,912,720,97,577,1840,155,56,1763,1008,95,588,20
2020,1033,14,763,287,3514,1682,4326,512,3326,2727,6,18,94,4399,2640,719,280,588,3278,109,3175,6547,6222,1476,1111,1049,23,221,505,365,14975,513,31029,1334,89,2903,387,192,6695,920,739,97,585,1846,155,56,1786,1015,96,594,20
2020,1058,15,775,292,3624,1690,4335,512,3365,2733,6,18,98,4547,2650,721,282,597,3278,110,3190,6640,6222,1482,1114,1056,23,221,507,367,14992,515,31075,1338,89,2907,389,195,6704,927,766,97,597,1856,158,56,1816,1016,96,597,20
2020,1068,15,799,301,3690,1697,4335,514,3389,2735,6,18,101,4634,2662,721,283,605,3288,110,3205,6718,6225,1495,1158,1060,25,221,512,367,15035,519,31105,1341,89,2911,395,199,6758,927,784,97,602,1886,158,56,1845,1020,97,610,21
2020,1104,15,800,305,3768,1701,4335,515,3418,2739,6,19,101,4740,2682,721,284,608,3296,111,3212,6768,6256,1503,1188,1062,28,226,525,367,15078,527,31137,1362,89,2927,398,204,6790,927,793,98,612,1916,163,56,1849,1042,97,618,21
2020,1114,15,806,309,3790,1701,4338,517,3446,2758,6,19,102,4817,2687,725,287,608,3319,111,3223,6846,6266,1503,1204,1062,29,236,530,371,15107,533,31143,1389,89,2970,398,204,6793,946,813,98,626,1942,163,56,1853,1045,98,627,21
2020,1121,15,807,313,3808,1703,4338,517,3504,2779,6,19,102,4884,2693,732,288,608,3339,112,3236,7035,6275,1508,1215,1068,29,239,530,373,15164,539,31776,1402,89,2991,398,204,6797,950,820,101,630,1965,164,56,1853,1054,99,634,21
2020,1124,15,831,319,3859,1703,4343,517,3549,2801,6,19,102,4912,2698,739,290,621,3355,114,3243,7085,6288,1511,1230,1083,32,244,537,375,15189,543,31791,1413,91,3006,399,207,6798,956,827,107,639,1989,166,56,1881,1061,100,646,21
2020,1164,15,857,321,3961,1704,4348,517,3616,2808,6,19,103,4960,2717,742,291,630,3380,114,3246,7152,6316,1514,1249,1089,34,249,537,376,15211,545,31814,1414,91,3032,404,210,6835,959,846,109,646,1995,167,56,1905,1062,100,648,21
2020,1211,15,885,323,4042,1709,4348,517,3683,2809,6,19,111,5118,2732,748,294,634,3403,114,3266,7201,6317,1523,1250,1095,34,249,549,380,15229,548,31836,1414,91,3036,407,211,6864,960,884,109,657,2018,167,56,1937,1069,100,650,21
2020,1230,15,903,331,4144,1707,4348,518,3701,2812,6,19,114,5225,2739,748,294,640,3416,114,3275,7235,6324,1528,1272,1107,35,252,556,381,15281,551,31860,1424,92,3058,410,212,6895,960,905,109,678,2057,168,56,1958,1076,100,662,22
2020,1265,15,906,335,4214,1707,4348,521,3730,2829,6,19,119,5308,2748,752,294,647,3423,114,3288,7289,6330,1533,1290,1112,37,255,574,382,15423,557,31895,1446,92,3064,416,215,6929,960,929,109,700,2099,172,56,1962,1091,101,679,22
